X,Y,ELEV,ELEVATION
646765.690,4473109.210,1446.500000,1446.5
646764.880,4473109.400,1446.500000,1446.5
646764.190,4473109.580,1446.469971,1446.47
646763.440,4473109.790,1446.520020,1446.52
646762.750,4473109.970,1446.589966,1446.59
646762.120,4473110.110,1446.680054,1446.68
646761.500,4473110.240,1446.650024,1446.65
646761.000,4473110.350,1446.770020,1446.77
646760.380,4473110.400,1446.709961,1446.71
646759.750,4473110.400,1446.750000,1446.75
646759.250,4473110.410,1446.760010,1446.76
646758.440,4473110.520,1446.839966,1446.84
646758.000,4473110.580,1446.880005,1446.88
646757.690,4473110.610,1446.969971,1446.97
646757.310,4473110.600,1446.979980,1446.98
646757.000,4473110.570,1447.069946,1447.07
646756.750,4473110.500,1447.130005,1447.13
646781.340,4473082.580,1447.109985,1447.11
646782.540,4473088.780,1446.780029,1446.78
646770.650,4473082.860,1446.770020,1446.77
646771.340,4473088.740,1446.540039,1446.54
646773.170,4473093.570,1446.670044,1446.67
646774.020,4473099.660,1446.780029,1446.78
646776.000,4473104.240,1446.619995,1446.62
646776.870,4473110.170,1446.530029,1446.53
646778.880,4473114.870,1446.920044,1446.92
646779.960,4473120.800,1446.599976,1446.6
646782.050,4473125.470,1446.760010,1446.76
646783.110,4473131.540,1446.780029,1446.78
646761.340,4473085.090,1446.449951,1446.45
646761.710,4473089.190,1446.540039,1446.54
646764.060,4473096.720,1446.369995,1446.37
646764.150,4473100.740,1446.420044,1446.42
646766.290,4473108.300,1446.420044,1446.42
646766.350,4473112.440,1446.510010,1446.51
646768.610,4473119.880,1446.410034,1446.41
646768.760,4473123.870,1446.339966,1446.34
646771.150,4473131.150,1446.530029,1446.53
646771.310,4473135.070,1446.400024,1446.4
646773.680,4473142.370,1446.469971,1446.47
646773.860,4473146.350,1446.530029,1446.53
646776.380,4473153.420,1446.709961,1446.71
646776.890,4473157.300,1446.839966,1446.84
646760.220,4473125.310,1446.729980,1446.73
646760.450,4473129.970,1446.770020,1446.77
646761.910,4473133.940,1446.640015,1446.64
646762.150,4473138.460,1446.650024,1446.65
646783.750,4473180.780,1446.800049,1446.8
646783.130,4473180.830,1446.829956,1446.83
646782.560,4473180.860,1446.770020,1446.77
646782.000,4473180.880,1446.790039,1446.79
646781.440,4473180.900,1446.750000,1446.75
646780.750,4473180.930,1446.660034,1446.66
646780.060,4473180.990,1446.729980,1446.73
646779.500,4473181.100,1446.680054,1446.68
646778.810,4473181.280,1446.739990,1446.74
646778.190,4473181.490,1446.729980,1446.73
646777.500,4473181.700,1446.739990,1446.74
646776.940,4473181.870,1446.890015,1446.89
646776.250,4473182.080,1446.920044,1446.92
646775.690,4473182.250,1446.890015,1446.89
646775.190,4473182.430,1446.849976,1446.85
646774.500,4473182.560,1446.750000,1446.75
646774.000,4473182.660,1446.760010,1446.76
646773.500,4473182.770,1446.819946,1446.82
646773.000,4473182.880,1446.790039,1446.79
646772.500,4473182.990,1446.760010,1446.76
646772.000,4473183.110,1446.750000,1446.75
646771.560,4473183.240,1446.680054,1446.68
646771.120,4473183.380,1446.680054,1446.68
646770.690,4473183.540,1446.719971,1446.72
646770.250,4473183.680,1446.719971,1446.72
646769.940,4473183.780,1446.800049,1446.8
646769.630,4473183.880,1446.729980,1446.73
646769.380,4473183.930,1446.770020,1446.77
646769.120,4473183.990,1446.810059,1446.81
646768.870,4473184.040,1447.099976,1447.1
646768.690,4473184.080,1447.130005,1447.13
646768.500,4473184.140,1447.180054,1447.18
646768.380,4473184.200,1447.160034,1447.16
646777.500,4473210.840,1446.839966,1446.84
646777.250,4473211.420,1446.930054,1446.93
646777.250,4473211.710,1446.949951,1446.95
646777.190,4473211.990,1447.000000,1447
646777.060,4473212.180,1447.099976,1447.1
646776.940,4473212.370,1447.359985,1447.36
646776.940,4473212.540,1447.329956,1447.33
646776.870,4473212.710,1447.449951,1447.45
646776.810,4473212.980,1447.420044,1447.42
646776.940,4473212.930,1447.390015,1447.39
646777.000,4473212.870,1447.189941,1447.19
646777.060,4473212.790,1447.410034,1447.41
646777.120,4473212.720,1447.430054,1447.43
646777.310,4473212.640,1446.989990,1446.99
646777.380,4473212.600,1447.000000,1447
646777.500,4473212.590,1446.930054,1446.93
646777.690,4473212.590,1446.890015,1446.89
646777.810,4473212.580,1446.849976,1446.85
646778.000,4473212.570,1446.839966,1446.84
646778.250,4473212.580,1446.829956,1446.83
646778.440,4473212.580,1446.770020,1446.77
646778.690,4473212.580,1446.729980,1446.73
646779.000,4473212.550,1446.709961,1446.71
646779.250,4473212.490,1446.670044,1446.67
646779.560,4473212.390,1446.660034,1446.66
646779.870,4473212.340,1446.680054,1446.68
646780.190,4473212.300,1446.650024,1446.65
646780.500,4473212.270,1446.660034,1446.66
646780.880,4473212.200,1446.640015,1446.64
646781.250,4473212.110,1446.599976,1446.6
646781.620,4473212.080,1446.709961,1446.71
646782.000,4473212.050,1446.750000,1446.75
646782.370,4473212.040,1446.790039,1446.79
646782.870,4473212.010,1446.750000,1446.75
646783.250,4473211.980,1446.650024,1446.65
646783.630,4473211.940,1446.560059,1446.56
646779.390,4473164.450,1446.719971,1446.72
646779.900,4473168.470,1446.790039,1446.79
646782.720,4473175.490,1446.869995,1446.87
646783.430,4473179.610,1446.699951,1446.7
646802.500,4472934.600,1447.319946,1447.32
646802.870,4472934.930,1447.300049,1447.3
646803.000,4472935.080,1447.319946,1447.32
646803.120,4472935.210,1447.310059,1447.31
646803.250,4472935.350,1447.310059,1447.31
646803.310,4472935.520,1447.290039,1447.29
646803.380,4472935.660,1447.280029,1447.28
646803.380,4472935.780,1447.300049,1447.3
646803.380,4472935.910,1447.319946,1447.32
646803.380,4472936.080,1447.300049,1447.3
646803.310,4472936.210,1447.300049,1447.3
646803.250,4472936.350,1447.270020,1447.27
646803.190,4472936.490,1447.270020,1447.27
646803.000,4472936.640,1447.239990,1447.24
646802.940,4472936.820,1447.239990,1447.24
646802.810,4472937.020,1447.209961,1447.21
646802.690,4472937.290,1447.180054,1447.18
646802.500,4472937.620,1447.180054,1447.18
646802.250,4472937.940,1447.180054,1447.18
646802.060,4472938.270,1447.170044,1447.17
646801.810,4472938.600,1447.160034,1447.16
646801.560,4472938.920,1447.160034,1447.16
646801.310,4472939.240,1447.150024,1447.15
646801.000,4472939.570,1447.140015,1447.14
646800.690,4472939.850,1447.089966,1447.09
646800.370,4472940.150,1447.119995,1447.12
646800.060,4472940.480,1447.050049,1447.05
646799.690,4472940.820,1447.010010,1447.01
646799.310,4472941.140,1446.969971,1446.97
646798.870,4472941.440,1447.010010,1447.01
646798.370,4472941.680,1446.989990,1446.99
646797.940,4472941.930,1447.040039,1447.04
646797.500,4472942.180,1446.969971,1446.97
646797.000,4472942.440,1446.959961,1446.96
646796.560,4472942.730,1447.020020,1447.02
646796.120,4472942.980,1446.880005,1446.88
646795.560,4472943.280,1446.900024,1446.9
646795.130,4472943.520,1447.000000,1447
646794.690,4472943.750,1446.900024,1446.9
646794.250,4472943.980,1446.949951,1446.95
646793.690,4472944.270,1446.959961,1446.96
646793.250,4472944.550,1446.890015,1446.89
646792.750,4472944.890,1446.880005,1446.88
646792.310,4472945.180,1446.859985,1446.86
646791.620,4472945.580,1446.780029,1446.78
646791.190,4472945.850,1446.810059,1446.81
646790.750,4472946.170,1446.650024,1446.65
646790.250,4472946.460,1446.650024,1446.65
646789.810,4472946.740,1446.520020,1446.52
646789.500,4472946.980,1446.459961,1446.46
646789.060,4472947.260,1446.430054,1446.43
646788.630,4472947.490,1446.400024,1446.4
646788.310,4472947.710,1446.369995,1446.37
646787.750,4472948.070,1446.339966,1446.34
646787.190,4472948.390,1446.300049,1446.3
646786.690,4472948.680,1446.180054,1446.18
646786.130,4472948.980,1446.109985,1446.11
646785.500,4472949.280,1446.079956,1446.08
646784.940,4472949.560,1446.050049,1446.05
646784.500,4472949.840,1446.050049,1446.05
646784.000,4472950.120,1446.010010,1446.01
646784.060,4472983.310,1446.130005,1446.13
646784.750,4472982.870,1446.030029,1446.03
646785.560,4472982.380,1445.959961,1445.96
646786.370,4472981.890,1446.020020,1446.02
646787.310,4472981.310,1446.000000,1446
646788.000,4472980.900,1446.150024,1446.15
646788.810,4472980.470,1446.060059,1446.06
646789.620,4472980.010,1446.030029,1446.03
646790.370,4472979.600,1446.030029,1446.03
646791.120,4472979.160,1446.089966,1446.09
646791.870,4472978.730,1446.209961,1446.21
646792.750,4472978.260,1446.260010,1446.26
646793.440,4472977.860,1446.189941,1446.19
646794.250,4472977.410,1446.140015,1446.14
646795.060,4472976.970,1446.199951,1446.2
646795.750,4472976.600,1446.140015,1446.14
646796.500,4472976.220,1446.109985,1446.11
646797.250,4472975.780,1446.050049,1446.05
646797.940,4472975.370,1446.000000,1446
646798.690,4472974.910,1445.869995,1445.87
646799.370,4472974.470,1445.910034,1445.91
646800.250,4472973.950,1446.119995,1446.12
646801.000,4472973.480,1446.300049,1446.3
646801.750,4472973.100,1446.420044,1446.42
646802.500,4472972.730,1446.420044,1446.42
646803.380,4472972.330,1446.469971,1446.47
646804.060,4472971.960,1446.540039,1446.54
646804.810,4472971.590,1446.670044,1446.67
646805.560,4472971.210,1446.739990,1446.74
646806.440,4472970.780,1446.739990,1446.74
646807.120,4472970.420,1446.829956,1446.83
646807.940,4472970.050,1446.859985,1446.86
646808.750,4472969.670,1446.849976,1446.85
646809.440,4472969.360,1446.819946,1446.82
646810.190,4472969.040,1446.849976,1446.85
646810.880,4472968.730,1446.910034,1446.91
646811.500,4472968.460,1446.930054,1446.93
646812.120,4472968.230,1447.000000,1447
646812.750,4472968.040,1447.030029,1447.03
646813.440,4472967.900,1447.089966,1447.09
646813.940,4472967.820,1447.160034,1447.16
646822.417,4472979.529,1448.680054,1448.68
646786.850,4472985.150,1446.250000,1446.25
646788.000,4472988.530,1446.020020,1446.02
646790.970,4472991.800,1446.209961,1446.21
646794.110,4472993.660,1445.459961,1445.46
646785.710,4472966.140,1445.689941,1445.69
646787.300,4472971.470,1445.819946,1445.82
646790.600,4472975.480,1445.920044,1445.92
646792.260,4472980.510,1445.569946,1445.57
646795.830,4472984.290,1445.349976,1445.35
646797.430,4472989.490,1445.869995,1445.87
646800.830,4472993.070,1445.670044,1445.67
646786.290,4472935.920,1446.050049,1446.05
646788.310,4472941.300,1446.449951,1446.45
646791.340,4472948.740,1446.880005,1446.88
646792.350,4472952.630,1446.680054,1446.68
646795.850,4472959.180,1446.540039,1446.54
646796.700,4472963.070,1446.329956,1446.33
646800.780,4472969.750,1446.349976,1446.35
646801.790,4472973.760,1446.229980,1446.23
646806.110,4472979.630,1446.020020,1446.02
646806.790,4472983.180,1445.760010,1445.76
646811.140,4472988.540,1445.339966,1445.34
646813.150,4472990.350,1445.219971,1445.22
646784.390,4472929.680,1446.359985,1446.36
646789.180,4472934.540,1446.500000,1446.5
646790.630,4472937.930,1446.510010,1446.51
646795.060,4472943.040,1447.130005,1447.13
646796.570,4472946.570,1447.219971,1447.22
646800.240,4472952.310,1447.199951,1447.2
646802.130,4472955.390,1447.140015,1447.14
646804.000,4472960.700,1446.880005,1446.88
646806.450,4472964.910,1446.729980,1446.73
646807.890,4472970.450,1446.689941,1446.69
646810.100,4472974.890,1446.729980,1446.73
646811.480,4472980.230,1446.369995,1446.37
646813.690,4472984.260,1446.180054,1446.18
646814.320,4472988.820,1445.569946,1445.57
646817.030,4472992.680,1445.869995,1445.87
646784.010,4472913.620,1447.469971,1447.47
646787.440,4472917.740,1446.969971,1446.97
646788.670,4472920.170,1446.969971,1446.97
646791.860,4472923.030,1447.380005,1447.38
646794.440,4472925.630,1447.270020,1447.27
646796.580,4472929.630,1447.150024,1447.15
646799.030,4472932.520,1447.180054,1447.18
646801.030,4472936.570,1447.199951,1447.2
646803.420,4472939.440,1447.250000,1447.25
646805.530,4472943.760,1447.479980,1447.48
646807.600,4472946.880,1447.609985,1447.61
646809.250,4472951.450,1447.560059,1447.56
646810.960,4472954.960,1447.359985,1447.36
646812.140,4472959.970,1447.109985,1447.11
646813.740,4472964.130,1447.189941,1447.19
646814.470,4472970.170,1447.099976,1447.1
646817.200,4472976.110,1447.290039,1447.29
646818.300,4472979.610,1447.500000,1447.5
646821.180,4472985.190,1447.550049,1447.55
646822.350,4472988.480,1447.569946,1447.57
646825.320,4472993.860,1447.180054,1447.18
646828.750,4472997.760,1447.430054,1447.43
646829.120,4472998.070,1447.530029,1447.53
646829.250,4472998.190,1447.680054,1447.68
646829.380,4472998.300,1447.750000,1447.75
646829.500,4472998.450,1447.800049,1447.8
646829.500,4472998.590,1447.800049,1447.8
646829.500,4472998.730,1447.790039,1447.79
646829.500,4472998.860,1447.750000,1447.75
646829.380,4472998.940,1447.719971,1447.72
646829.250,4472999.100,1447.589966,1447.59
646829.120,4472999.300,1447.520020,1447.52
646829.000,4472999.620,1447.449951,1447.45
646828.810,4472999.940,1447.359985,1447.36
646828.560,4473000.330,1447.359985,1447.36
646828.310,4473000.690,1447.209961,1447.21
646828.000,4473001.000,1447.199951,1447.2
646827.690,4473001.350,1447.069946,1447.07
646827.310,4473001.670,1446.969971,1446.97
646826.940,4473001.980,1446.770020,1446.77
646826.500,4473002.320,1446.599976,1446.6
646826.000,4473002.650,1446.489990,1446.49
646825.560,4473003.000,1446.150024,1446.15
646825.120,4473003.330,1445.910034,1445.91
646824.500,4473003.750,1445.699951,1445.7
646823.810,4473004.200,1445.609985,1445.61
646823.310,4473004.580,1445.329956,1445.33
646822.560,4473005.080,1445.250000,1445.25
646821.750,4473005.530,1445.020020,1445.02
646821.130,4473005.880,1445.020020,1445.02
646820.440,4473006.210,1444.920044,1444.92
646819.690,4473006.560,1445.010010,1445.01
646819.000,4473006.870,1445.099976,1445.1
646818.250,4473007.160,1445.189941,1445.19
646817.560,4473007.410,1445.319946,1445.32
646816.810,4473007.700,1445.329956,1445.33
646816.120,4473007.940,1445.469971,1445.47
646815.310,4473008.230,1445.599976,1445.6
646814.560,4473008.490,1445.719971,1445.72
646813.810,4473008.740,1445.770020,1445.77
646813.060,4473009.010,1445.800049,1445.8
646812.250,4473009.320,1445.790039,1445.79
646811.440,4473009.630,1445.839966,1445.84
646810.500,4473010.050,1445.930054,1445.93
646809.630,4473010.410,1445.839966,1445.84
646809.000,4473010.690,1445.670044,1445.67
646808.310,4473010.960,1445.459961,1445.46
646807.750,4473011.190,1445.579956,1445.58
646807.120,4473011.430,1445.760010,1445.76
646806.500,4473011.650,1445.849976,1445.85
646805.870,4473011.860,1446.040039,1446.04
646805.190,4473012.120,1446.219971,1446.22
646804.560,4473012.340,1446.359985,1446.36
646803.870,4473012.580,1446.390015,1446.39
646803.250,4473012.830,1446.430054,1446.43
646802.560,4473013.110,1446.479980,1446.48
646801.880,4473013.370,1446.469971,1446.47
646801.130,4473013.680,1446.540039,1446.54
646800.440,4473013.990,1446.579956,1446.58
646799.750,4473014.320,1446.650024,1446.65
646799.190,4473014.560,1446.609985,1446.61
646798.620,4473014.810,1446.599976,1446.6
646797.880,4473015.050,1446.569946,1446.57
646797.310,4473015.250,1446.540039,1446.54
646796.750,4473015.440,1446.510010,1446.51
646795.870,4473015.730,1446.569946,1446.57
646795.190,4473015.990,1446.640015,1446.64
646794.560,4473016.220,1446.640015,1446.64
646793.810,4473016.540,1446.550049,1446.55
646793.190,4473016.810,1446.489990,1446.49
646792.500,4473017.090,1446.489990,1446.49
646791.810,4473017.350,1446.420044,1446.42
646791.000,4473017.620,1446.530029,1446.53
646790.310,4473017.840,1446.640015,1446.64
646789.560,4473018.080,1446.699951,1446.7
646788.870,4473018.280,1446.760010,1446.76
646788.130,4473018.520,1446.780029,1446.78
646787.250,4473018.850,1446.859985,1446.86
646786.440,4473019.190,1446.839966,1446.84
646785.690,4473019.500,1446.890015,1446.89
646785.000,4473019.780,1446.839966,1446.84
646784.060,4473020.120,1446.890015,1446.89
646784.250,4473045.760,1446.859985,1446.86
646785.000,4473045.410,1446.750000,1446.75
646785.750,4473045.100,1446.810059,1446.81
646786.560,4473044.710,1446.910034,1446.91
646787.250,4473044.380,1447.119995,1447.12
646788.000,4473044.040,1447.040039,1447.04
646788.940,4473043.620,1446.979980,1446.98
646789.880,4473043.210,1446.969971,1446.97
646790.690,4473042.880,1446.930054,1446.93
646791.560,4473042.520,1446.900024,1446.9
646792.370,4473042.210,1446.739990,1446.74
646793.370,4473041.790,1446.670044,1446.67
646794.310,4473041.390,1446.579956,1446.58
646795.130,4473041.040,1446.660034,1446.66
646796.060,4473040.630,1446.560059,1446.56
646797.060,4473040.170,1446.510010,1446.51
646797.880,4473039.760,1446.530029,1446.53
646798.870,4473039.250,1446.569946,1446.57
646799.750,4473038.780,1446.589966,1446.59
646800.810,4473038.150,1446.619995,1446.62
646801.750,4473037.640,1446.640015,1446.64
646802.690,4473037.050,1446.479980,1446.48
646803.620,4473036.500,1446.239990,1446.24
646804.690,4473035.940,1446.260010,1446.26
646805.560,4473035.480,1446.359985,1446.36
646806.560,4473034.960,1446.390015,1446.39
646807.310,4473034.480,1446.369995,1446.37
646808.370,4473033.860,1446.280029,1446.28
646809.250,4473033.330,1446.310059,1446.31
646810.190,4473032.790,1446.459961,1446.46
646811.060,4473032.250,1446.400024,1446.4
646811.940,4473031.760,1446.420044,1446.42
646812.870,4473031.260,1446.170044,1446.17
646813.810,4473030.760,1445.829956,1445.83
646814.690,4473030.300,1445.780029,1445.78
646815.690,4473029.740,1445.979980,1445.98
646816.630,4473029.200,1446.000000,1446
646817.560,4473028.690,1445.780029,1445.78
646818.440,4473028.240,1445.560059,1445.56
646819.310,4473027.720,1445.099976,1445.1
646820.380,4473027.160,1445.160034,1445.16
646821.190,4473026.710,1445.359985,1445.36
646822.130,4473026.140,1445.849976,1445.85
646823.060,4473025.560,1446.050049,1446.05
646823.940,4473024.970,1446.000000,1446
646824.940,4473024.270,1445.910034,1445.91
646825.750,4473023.730,1445.760010,1445.76
646826.500,4473023.240,1445.619995,1445.62
646827.310,4473022.760,1445.420044,1445.42
646828.000,4473022.370,1445.310059,1445.31
646828.750,4473021.980,1445.250000,1445.25
646829.440,4473021.580,1445.239990,1445.24
646830.440,4473021.070,1445.270020,1445.27
646831.190,4473020.680,1445.369995,1445.37
646831.870,4473020.320,1445.530029,1445.53
646832.620,4473019.970,1445.680054,1445.68
646833.310,4473019.660,1445.800049,1445.8
646834.120,4473019.310,1446.119995,1446.12
646834.870,4473019.050,1446.390015,1446.39
646835.560,4473018.850,1446.410034,1446.41
646836.250,4473018.680,1446.619995,1446.62
646836.810,4473018.530,1446.680054,1446.68
646837.380,4473018.390,1446.619995,1446.62
646837.870,4473018.260,1446.619995,1446.62
646838.310,4473018.150,1446.709961,1446.71
646838.750,4473018.040,1446.829956,1446.83
646839.120,4473017.930,1447.050049,1447.05
646839.560,4473017.850,1447.219971,1447.22
646853.380,4473044.680,1447.650024,1447.65
646853.690,4473044.920,1447.770020,1447.77
646853.750,4473045.040,1447.780029,1447.78
646853.810,4473045.170,1447.750000,1447.75
646853.810,4473045.290,1447.719971,1447.72
646853.750,4473045.340,1447.719971,1447.72
646853.620,4473045.370,1447.650024,1447.65
646853.440,4473045.400,1447.609985,1447.61
646853.250,4473045.440,1447.550049,1447.55
646853.000,4473045.610,1447.510010,1447.51
646852.750,4473045.780,1447.510010,1447.51
646852.500,4473046.000,1447.459961,1447.46
646852.120,4473046.270,1447.449951,1447.45
646851.810,4473046.520,1447.489990,1447.49
646851.370,4473046.780,1447.530029,1447.53
646851.000,4473047.040,1447.540039,1447.54
646850.560,4473047.280,1447.589966,1447.59
646850.060,4473047.540,1447.579956,1447.58
646849.630,4473047.780,1447.540039,1447.54
646849.190,4473047.990,1447.550049,1447.55
646848.690,4473048.220,1447.530029,1447.53
646848.250,4473048.440,1447.439941,1447.44
646847.750,4473048.670,1447.400024,1447.4
646847.250,4473048.880,1447.359985,1447.36
646846.810,4473049.070,1447.380005,1447.38
646846.370,4473049.250,1447.339966,1447.34
646845.810,4473049.470,1447.349976,1447.35
646845.310,4473049.630,1447.310059,1447.31
646844.750,4473049.810,1447.260010,1447.26
646844.310,4473050.020,1447.150024,1447.15
646843.750,4473050.230,1447.060059,1447.06
646843.190,4473050.400,1446.969971,1446.97
646842.560,4473050.570,1447.000000,1447
646841.870,4473050.750,1446.959961,1446.96
646841.250,4473050.860,1446.939941,1446.94
646840.630,4473051.030,1446.890015,1446.89
646840.000,4473051.220,1446.859985,1446.86
646839.370,4473051.420,1446.910034,1446.91
646838.690,4473051.630,1446.939941,1446.94
646838.060,4473051.830,1446.969971,1446.97
646837.380,4473052.030,1446.900024,1446.9
646836.560,4473052.250,1446.829956,1446.83
646835.940,4473052.420,1446.670044,1446.67
646835.250,4473052.570,1446.599976,1446.6
646834.560,4473052.710,1446.569946,1446.57
646833.880,4473052.840,1446.550049,1446.55
646833.250,4473052.970,1446.430054,1446.43
646832.620,4473053.090,1446.459961,1446.46
646832.000,4473053.210,1446.329956,1446.33
646831.310,4473053.340,1446.270020,1446.27
646830.750,4473053.440,1446.270020,1446.27
646830.190,4473053.520,1446.239990,1446.24
646829.620,4473053.590,1446.180054,1446.18
646829.000,4473053.670,1445.969971,1445.97
646828.380,4473053.750,1446.000000,1446
646827.750,4473053.850,1445.869995,1445.87
646827.130,4473053.960,1445.930054,1445.93
646826.500,4473054.080,1446.050049,1446.05
646825.750,4473054.230,1446.239990,1446.24
646825.060,4473054.380,1446.390015,1446.39
646824.440,4473054.520,1446.430054,1446.43
646823.750,4473054.650,1446.410034,1446.41
646823.000,4473054.770,1446.270020,1446.27
646822.310,4473054.950,1446.290039,1446.29
646821.620,4473055.130,1446.270020,1446.27
646821.000,4473055.320,1446.219971,1446.22
646820.440,4473055.520,1446.189941,1446.19
646819.750,4473055.760,1446.099976,1446.1
646819.060,4473055.980,1446.130005,1446.13
646818.250,4473056.240,1446.130005,1446.13
646817.620,4473056.450,1446.150024,1446.15
646816.940,4473056.630,1446.030029,1446.03
646816.190,4473056.820,1446.140015,1446.14
646815.560,4473056.960,1446.079956,1446.08
646814.870,4473057.120,1446.050049,1446.05
646814.190,4473057.270,1446.160034,1446.16
646813.440,4473057.420,1446.329956,1446.33
646812.810,4473057.570,1446.380005,1446.38
646812.120,4473057.750,1446.439941,1446.44
646811.500,4473057.940,1446.469971,1446.47
646810.880,4473058.140,1446.449951,1446.45
646810.060,4473058.390,1446.510010,1446.51
646809.190,4473058.600,1446.540039,1446.54
646808.560,4473058.730,1446.569946,1446.57
646807.870,4473058.860,1446.420044,1446.42
646807.120,4473058.990,1446.300049,1446.3
646806.310,4473059.150,1446.359985,1446.36
646805.060,4473059.420,1446.270020,1446.27
646804.190,4473059.630,1446.300049,1446.3
646803.190,4473059.840,1446.359985,1446.36
646802.310,4473060.040,1446.420044,1446.42
646801.370,4473060.260,1446.719971,1446.72
646800.500,4473060.490,1446.780029,1446.78
646799.560,4473060.750,1446.630005,1446.63
646798.810,4473060.980,1446.560059,1446.56
646798.000,4473061.260,1446.660034,1446.66
646796.940,4473061.660,1446.729980,1446.73
646796.250,4473061.970,1446.760010,1446.76
646795.000,4473062.360,1446.729980,1446.73
646793.310,4473062.740,1446.770020,1446.77
646792.370,4473062.850,1446.550049,1446.55
646791.370,4473062.950,1446.619995,1446.62
646790.310,4473063.040,1446.560059,1446.56
646789.370,4473063.110,1446.680054,1446.68
646788.560,4473063.170,1446.839966,1446.84
646787.620,4473063.230,1446.930054,1446.93
646786.440,4473063.300,1446.989990,1446.99
646784.560,4473063.500,1447.089966,1447.09
646785.360,4473004.630,1446.469971,1446.47
646786.310,4473008.290,1446.589966,1446.59
646789.980,4473014.120,1446.609985,1446.61
646790.970,4473017.660,1446.859985,1446.86
646794.520,4473023.590,1446.439941,1446.44
646795.300,4473027.280,1446.650024,1446.65
646798.990,4473032.860,1446.729980,1446.73
646799.940,4473036.580,1446.579956,1446.58
646803.600,4473042.330,1446.380005,1446.38
646804.260,4473046.040,1446.709961,1446.71
646807.520,4473052.230,1446.199951,1446.2
646807.780,4473055.970,1446.520020,1446.52
646810.600,4473061.770,1446.300049,1446.3
646810.660,4473065.490,1446.359985,1446.36
646812.810,4473072.340,1446.660034,1446.66
646812.690,4473076.030,1446.930054,1446.93
646796.280,4472999.440,1445.900024,1445.9
646800.230,4473003.410,1446.310059,1446.31
646800.790,4473006.570,1446.030029,1446.03
646804.590,4473011.950,1446.410034,1446.41
646806.320,4473014.660,1446.369995,1446.37
646808.480,4473020.270,1446.739990,1446.74
646809.980,4473025.670,1446.239990,1446.24
646812.570,4473030.180,1446.260010,1446.26
646813.220,4473035.290,1445.810059,1445.81
646815.510,4473039.840,1446.000000,1446
646815.790,4473044.840,1446.140015,1446.14
646817.760,4473049.040,1446.010010,1446.01
646817.950,4473054.030,1446.060059,1446.06
646819.920,4473058.340,1446.150024,1446.15
646820.180,4473063.140,1446.000000,1446
646821.960,4473067.600,1446.069946,1446.07
646821.840,4473072.510,1445.989990,1445.99
646823.460,4473077.490,1446.410034,1446.41
646802.350,4472998.190,1445.670044,1445.67
646805.830,4473001.670,1445.410034,1445.41
646807.790,4473007.700,1446.270020,1446.27
646811.130,4473010.810,1445.619995,1445.62
646813.000,4473017.430,1446.209961,1446.21
646817.180,4473023.020,1445.770020,1445.77
646819.020,4473025.230,1445.500000,1445.5
646820.400,4473031.380,1446.290039,1446.29
646823.080,4473035.070,1446.099976,1446.1
646824.240,4473040.950,1446.339966,1446.34
646826.960,4473045.550,1446.260010,1446.26
646827.840,4473051.350,1446.170044,1446.17
646830.050,4473055.990,1446.180054,1446.18
646830.460,4473061.450,1446.099976,1446.1
646832.140,4473066.090,1446.040039,1446.04
646831.370,4473072.650,1445.900024,1445.9
646814.090,4472995.340,1444.869995,1444.87
646817.830,4472998.800,1444.930054,1444.93
646818.880,4473003.660,1444.979980,1444.98
646822.560,4473007.500,1445.170044,1445.17
646823.340,4473012.340,1445.119995,1445.12
646826.490,4473016.260,1445.209961,1445.21
646827.180,4473021.270,1445.560059,1445.56
646830.100,4473025.100,1445.660034,1445.66
646830.860,4473030.150,1445.810059,1445.81
646833.470,4473034.160,1446.020020,1446.02
646834.300,4473039.690,1446.530029,1446.53
646836.520,4473043.900,1446.719971,1446.72
646837.630,4473049.490,1446.900024,1446.9
646839.740,4473053.340,1446.660034,1446.66
646840.510,4473058.680,1446.660034,1446.66
646842.440,4473062.440,1446.689941,1446.69
646842.820,4473067.510,1446.459961,1446.46
646844.790,4473071.680,1446.380005,1446.38
646845.000,4473076.610,1446.199951,1446.2
646817.990,4472997.170,1445.369995,1445.37
646821.240,4473000.390,1445.199951,1445.2
646822.020,4473005.040,1445.189941,1445.19
646825.280,4473008.080,1445.719971,1445.72
646826.420,4473012.320,1445.369995,1445.37
646829.650,4473014.940,1445.410034,1445.41
646830.540,4473019.060,1445.380005,1445.38
646833.630,4473021.900,1445.880005,1445.88
646834.540,4473026.090,1446.119995,1446.12
646837.170,4473029.180,1446.430054,1446.43
646838.360,4473033.800,1446.479980,1446.48
646840.630,4473037.080,1446.859985,1446.86
646841.660,4473041.650,1446.930054,1446.93
646844.360,4473048.630,1447.170044,1447.17
646845.730,4473053.300,1447.359985,1447.36
646846.780,4473055.920,1447.319946,1447.32
646847.400,4473060.320,1447.130005,1447.13
646848.740,4473063.750,1447.160034,1447.16
646849.010,4473068.040,1446.949951,1446.95
646850.290,4473071.510,1446.920044,1446.92
646850.300,4473075.710,1446.800049,1446.8
646826.470,4472997.010,1447.140015,1447.14
646829.550,4473001.330,1447.520020,1447.52
646831.930,4473004.690,1447.540039,1447.54
646834.580,4473009.260,1447.089966,1447.09
646836.340,4473013.930,1446.739990,1446.74
646838.830,4473017.620,1446.859985,1446.86
646840.510,4473022.450,1446.959961,1446.96
